인증번호,모델명,제품명,브랜드명,사업자구분,법정제품분류,리콜종류,리콜사업자명,제조국가명,제조사명,제조사국가명,리콜방법,위해유형,안전성조사명,등록일
CB093R006-20004<br>(인증모델:MOMO),MOMO(모모 14/16),어린이용 자전거(어린이용 자전거),,수입,어린이>어린이용 자전거,명령에따른리콜,(주)지오닉스 스포츠,국외>아시아지역>중국,,,,유해물질,1차,2022-02-28
CB091R021-8001<br>(인증모델:N1KB14),N1KB14,어린이용 자전거(어린이용 자전거),,수입,어린이>어린이용 자전거,명령에따른리콜,세그웨이서울 주식회사,국외>아시아지역>중국,,,,유해물질,1차,2022-02-28
CB064R2364-9001<br>(인증모델:C81003),C61010W,블록완구(완구),,수입,어린이>완구,명령에따른리콜,우리STM,국외>아시아지역>중국,,,,질식,1차,2022-02-28
CB067R959-1001<br>(인증모델:S611),S611,승용 완구(완구),,수입,어린이>완구,명령에따른리콜,(주)대호종합상사,국외>아시아지역>중국,,,,낙상,1차,2022-02-28
CB063R2522-9006<br>(인증모델:민속놀이세트),자이언트 민속윷놀이세트(대형),기타완구(작동완구)(완구),,수입,어린이>완구,명령에따른리콜,주식회사 버기트라이크,국외>아시아지역>중국,,,,유해물질,1차,2022-02-28
CB064R2620-0002<br>(인증모델:DRESSDOLL역할놀이),(제품명)DRESS DOLL 주방놀이 세트,역할놀이 완구(완구),,수입,어린이>완구,명령에따른리콜,(주)동명,국외>아시아지역>중국,,,,유해물질,1차,2022-02-28
CB067R595-1004<br>(인증모델:PN2103-2워터파크),PN2103-2 워터파크,기타완구(작동완구)(완구),,수입,어린이>완구,명령에따른리콜,(주)피노키오,국외>아시아지역>중국,,,,유해물질,1차,2022-02-28
HL07106-20013B,GPH3000C ,전기요 ,(주)곰표한일전자 ,제조,,자발적리콜,(주)한진종합,,,,,,,2022-03-23
HU101071-21003A,SBhu01,직류전원장치,홈플래닛,수입,,자발적리콜,씨피엘비(주),,,,,,,2022-03-25
1)YU10448-16004<br>2)YU10453-16017,해당 ,Fitbit Ionic 스마트워치,Fitbit,제조,,자발적리콜,Fitbit LLC.(구 Fitbit Inc.),,,,,,,2022-03-25
,QW1338DAK4 QW1338DAKE QW1338DAKH,단톤키즈 점퍼,단톤키즈,수입,,자발적리콜,제일모직 (주) 패션부문,,,,,,,2022-03-17
JH11414-12002E,HT-LF50,LED등기구(일반조명기구),베이온,제조,조명기기>일반조명기구>LED등기구,명령에따른리콜,티엘커뮤니티,국내>아시아지역>대한민국,,,,감전,수시 1차,2022-04-18
-<br>(인증모델:-),(품번)MKB4VP1933A(MGR),외의류(아섬)(아동용 섬유제품),탑텐키즈,수입,어린이>아동용 섬유제품,명령에따른리콜,㈜테소로,국외>아시아지역>베트남,,,,유해물질,수시 1차,2022-04-15
-<br>(인증모델:-),(품명)쿠션마루 슬리퍼/(제품포장)아동 도트쿠션 플로랄 키즈 L사이즈,신발류(아섬)(아동용 섬유제품),쿠션마루,제조,어린이>아동용 섬유제품,명령에따른리콜,(주)새김어페럴,국내>아시아지역>대한민국,,,,유해물질,수시 1차,2022-04-15
-<br>(인증모델:-),(품번)F-KQR-DDT940-P,중의류(아섬)(아동용 섬유제품),닉스키즈,수입,어린이>아동용 섬유제품,명령에따른리콜,㈜케이브랜즈,국외>아시아지역>중국,,,,유해물질,수시 1차,2022-04-15
-<br>(인증모델:-),(품명)라인다이노텐셀9부,내의류(아섬)(아동용 섬유제품),유니프랜드,수입,어린이>아동용 섬유제품,명령에따른리콜,㈜경원에프엔비,국외>아시아지역>인도네시아,,,,유해물질,수시 1차,2022-04-15
-<br>(인증모델:-),(품번)QADP04211-BL-L-1,중의류(아섬)(아동용 섬유제품),베네통,수입,어린이>아동용 섬유제품,명령에따른리콜,에스앤지,국외>아시아지역>중국,,,,질식,수시 1차,2022-04-15
-<br>(인증모델:-),(제품명)메쉬모달누빔 롱베개_민트,침구류(아섬)(아동용 섬유제품),캥거루루,제조,어린이>아동용 섬유제품,명령에따른리콜,㈜아이엔앨디,국내>아시아지역>대한민국,,,,유해물질,수시 1차,2022-04-15
CB063R2843-1006(<br>인증모델:시장놀이),시장놀이,역할놀이 완구(완구),-,수입,어린이>완구,명령에따른리콜,(주)티앤글로리,국외>아시아지역>중국,,,,유해물질,수시 1차,2022-04-15
(온라인)CB061R5706-1001<br>(인증모델:DS7),DS7,발사체 완구(완구),,수입,어린이>완구,명령에따른리콜,(주)디에스큐브코리아,국외>아시아지역>중국,,,,표시불량,수시 1차,2022-04-15
CB021H132-9001<br>(인증모델:고려화학PVC롤매트),고려화학 ECO 셀프시공 롤매트,바닥매트(합성수지제 어린이용품),-,제조,어린이>합성수지제 어린이제품,명령에따른리콜,고려화학,국내>아시아지역>대한민국,,,,유해물질,수시 1차,2022-04-15
CB021R246-0001<br>(인증모델:MK-995),MK-995,바닥매트(합성수지제 어린이용품),,수입,어린이>합성수지제 어린이제품,명령에따른리콜,네오트레이딩,국외>아시아지역>중국,,,,유해물질,수시 1차,2022-04-15
CB021H020-9002<br>(인증모델:파크론웰빙놀이방),(박스겉면_제품명)뽀로로 숫자놀이 / (제품내표시 모델명)뽀로로 웰빙 플러스 매트,바닥매트(합성수지제 어린이용품),-,제조,어린이>합성수지제 어린이제품,명령에따른리콜,(주)파크론양주지점,국내>아시아지역>대한민국,,,,유해물질,수시 1차,2022-04-15
CB021D013-0001<br>(인증모델:이니셜실리콘쪽쪽이클립),이니셜 실리콘 쪽쪽이클립,유아용 노리개젖꼭지 걸이(합성수지제 어린이용품),-,제조,어린이>합성수지제 어린이제품,명령에따른리콜,유리구두,국내>아시아지역>대한민국,,,,질식,수시 1차,2022-04-15
B015R0006-21003<br>(인증모델:ARIRANG-A-8),ARIRANG-A-8,등산용로프(등산용로프),아리랑유통,수입,섬유>등산용로프>등산용로프,명령에따른리콜,아리랑유통,국외>아시아지역>중국,,,,기타,수시 1차,2022-04-18
,빅와이드 서랍장 1000 5단,높이 762mm 이상의 가정용 서랍장 및 사무용 파일링 캐비닛(가구),에몬스,제조,생활>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정)>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정),명령에따른리콜,주식회사 에몬스앳홈,국내>아시아지역>대한민국,,,,낙상,수시 1차,2022-04-18
,카렌800 원목 광폭 5단서랍장,높이 762mm 이상의 가정용 서랍장 및 사무용 파일링 캐비닛(가구),더젠,제조,생활>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정)>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정),명령에따른리콜,보성얼라이브가구,국내>아시아지역>대한민국,,,,낙상,수시 1차,2022-04-18
XU102528-21001A,18650P,전지(전지),방역소독기 나노 스프레이건 자동 분사기 원예 소독 살균 분무기,수입,정보·통신·사무기기>전지(충전지만 해당)>전지,명령에따른리콜,(주)컴스마트,국외>아시아지역>중국,,,,화재 및 화상,수시 1차,2022-04-18
JW07199-20001/JW07199-20002,ENS01WH/ENS01GR/ENS01BE/ENS01PK/ENQ04WH/ENQ04GR/ENQ04BE/ENQ04PK,전기요,에넬카,수입,,자발적리콜,에어로코리아 주식회사,,,,,,,2022-06-16
CB065R0948-1001,완구 ( 딸랑이 치발기 세트), 딸랑이&치발기 9종세트 구성품 중 그리프 치발기,하베브릭스,수입,,자발적리콜,(주)에센루,,,,,,,2022-06-16
SU10747-21001R-R-K16-KPQ651,kpq651,아이노비아 65W 멀티 충전기,아이노비아,수입,,자발적리콜,아이노비아,,,,,,,2022-07-26
-<br>(인증모델:-),핑크퐁 안전수도꼭지,기타어린이제품(기타어린이제품),,수입,기타어린이제품>,명령에따른리콜,(주)위오아이엔씨,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),시크릿쥬쥬 윙스 캐리어 16인치 (로트번호)SJG-K0035,기타어린이제품(기타어린이제품),,수입,기타어린이제품>,명령에따른리콜,(주)피앤디,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(품번)7211H-800-021,모자류(아섬)(아동용 섬유제품),리틀그라운드,제조,어린이>아동용 섬유제품,명령에따른리콜,(주)드림캡스,국내>아시아지역>대한민국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(품번)MEJSKMWC01(GN) (품명)레인코트-디노툰그린,외의류(아섬)(아동용 섬유제품),멜라니,수입,어린이>아동용 섬유제품,명령에따른리콜,㈜스텝케어,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(L/N)72111-660-013 (품명)(YE)DB-PLOC로고레인코트,외의류(아섬)(아동용 섬유제품),리틀그라운드,수입,어린이>아동용 섬유제품,명령에따른리콜,(주)젠아이,국외>아시아지역>중국,,,,질식,2차,2022-07-01
-<br>(인증모델:-),(품명)WH가디건 (코드)Q22DKK060-W1-120,외의류(아섬)(아동용 섬유제품),프랜치캣,제조,어린이>아동용 섬유제품,명령에따른리콜,(주)퍼스트어패럴,국내>아시아지역>대한민국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(tag-품명)베개-로이 (제품표시 품명) 캐릭터 베개,침구류(아섬)(아동용 섬유제품),코알라컴퍼니,제조,어린이>아동용 섬유제품,명령에따른리콜,코알라컴퍼니,국내>아시아지역>대한민국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(style)JBPUJP03,외의류(아섬)(아동용 섬유제품),젤리스푼,수입,어린이>아동용 섬유제품,명령에따른리콜,(주)원통,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(온라인)윈드 점퍼(1315호),외의류(아섬)(아동용 섬유제품),밀크파우더,제조,어린이>아동용 섬유제품,명령에따른리콜,밀크파우더,국내>아시아지역>대한민국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(STYLE NO) K222JP020P,중의류(아섬)(아동용 섬유제품),NBA키즈,수입,어린이>아동용 섬유제품,명령에따른리콜,누리모드 주식회사,국외>아시아지역>베트남,,,,질식,2차,2022-07-01
-<br>(인증모델:-),(STYLE NO)BBBEOP006,중의류(아섬)(아동용 섬유제품),BIEN A BIEN,제조,어린이>아동용 섬유제품,명령에따른리콜,라운드 컴퍼니,국내>아시아지역>대한민국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(제품표시)KMRSB-030 고래의 꿈 남런닝,내의류(아섬)(아동용 섬유제품),엠알키즈,수입,어린이>아동용 섬유제품,명령에따른리콜,(주)동화인터내셔널,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),우리의 빅카라 여아데님청원피스,중의류(아섬)(아동용 섬유제품),유앤미U.N.Me,수입,어린이>아동용 섬유제품,명령에따른리콜,에이치엘 컴퍼니,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(온라인)큐트베어 남삼각,내의류(아섬)(아동용 섬유제품),키즈라인,수입,어린이>아동용 섬유제품,명령에따른리콜,애플스마일,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),KIDDO TK-0A1,수동식(어린이용 킥보드),,수입,어린이>어린이용 킥보드,명령에따른리콜,주식회사 통큰,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(제품명)[핸날]러블리캣 목걸이&팔찌세트,어린이용 장신구(어린이용 장신구),,수입,어린이>어린이용 장신구,명령에따른리콜,핸드메이드만나는날,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(품명)악세사리 / (제품표시)라엘 디즈니프린세스 하트큐빅3종세트 인어공주,어린이용 장신구(어린이용 장신구),,수입,어린이>어린이용 장신구,명령에따른리콜,(주)라엘코리아,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(제품표시)시그니처보석헤어밴드,어린이용 장신구(어린이용 장신구),,제조,어린이>어린이용 장신구,명령에따른리콜,(주)더그로우,국내>아시아지역>대한민국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(제품명)우산-802아동우산,우산(어린이용 우산 및 양산),,수입,어린이>어린이용 우산 및 양산,명령에따른리콜,(주)오픈한,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(품명)어린이 안전 비닐우산,우산(어린이용 우산 및 양산),,수입,어린이>어린이용 우산 및 양산,명령에따른리콜,해밀정원,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),파스텔 스피닝 아동우산,우산(어린이용 우산 및 양산),,수입,어린이>어린이용 우산 및 양산,명령에따른리콜,바다통상,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(품명)아동우산,우산(어린이용 우산 및 양산),BAY-B,수입,어린이>어린이용 우산 및 양산,명령에따른리콜,구디스,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
-<br>(인증모델:-),(제품표시)LK7001-C01,선글라스(어린이용 안경테 및 선글라스),,제조,어린이>어린이용 안경테(선글라스 포함),명령에따른리콜,주식회사 크리브,국내>아시아지역>대한민국,,,,유해물질,2차,2022-07-01
CB091R015-9001<br>(인증모델:LS-16-9),LS-16-9,어린이용 자전거(어린이용 자전거),,수입,어린이>어린이용 자전거,명령에따른리콜,미소바이크,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
CB093R007-8001<br>(인증모델:ROOT),18 ROOT,어린이용 자전거(어린이용 자전거),,수입,어린이>어린이용 자전거,명령에따른리콜,삼천리자전거(주),국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
CB063H006-1018<br>CB067R345-9001CB063R4516-0001(인증모델:IWA모래놀이부자재),모래놀이 시리즈,기타완구(작동완구)(완구),-,수입,어린이>완구,명령에따른리콜,(주)비앤씨,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
CB064R2706-0001A(인증모델:DIY만들기),비바셀 보석 십자수(다이아몬드페인팅),미술공예 완구(완구),비바셀,수입,어린이>완구,명령에따른리콜,비바셀,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
CB063R151-0067<br>(인증모델:배드민턴시리즈),배드민턴시리즈,운동완구(완구),,수입,어린이>완구,명령에따른리콜,주식회사 유앤원,국외>아시아지역>중국,,,,질식,2차,2022-07-01
CB063R500-8006<br>(인증모델:벤틀리멀티붕붕카),벤틀리 벤테이가 멀티 붕붕카,승용 완구(완구),,수입,어린이>완구,명령에따른리콜,꾸꾸,국외>아시아지역>중국,,,,유해물질,2차,2022-07-01
